COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code de la zone géographique;200069227;Communauté de communes Pays Fort Sancerrois Val de Loire;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069235;Communauté de communes du Haut Pays du Montreuillois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069250;Communauté d'agglomération Troyes Champagne Métropole;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069268;Aubrac Lot Causses Tarn;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069300;Communauté d'agglomération Tarbes-Lourdes-Pyrénées;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069383;Communauté de communes Ouest Aveyron Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069391;Communauté d'agglomération Lamballe Terre et Mer;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069409;Communauté d'agglomération Saint-Brieuc Armor Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069417;Communauté de communes Pays d'Orthe et Arrigans;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069425;Communauté d'agglomération Mont-Saint-Michel-Normandie;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069433;Communauté de communes de Vezouze en Piémont;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069441;Communauté de communes du Pays de Bitche;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069458;Communauté de communes des Vallées d'Auge et du Merlerault;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069482;Communauté de communes des Campagnes de l'Artois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069516;Communauté de communes Seulles Terre et Mer;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069524;Communauté de communes Pré-Bocage Intercom;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069532;Communauté d'agglomération Lisieux Normandie;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069540;Communauté de communes Norge et Tille;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069565;Communauté de communes des Lacs et Montagnes du Haut-Doubs;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069581;Communauté de communes Convergence Garonne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069599;Communauté de communes rurales de l'Entre-Deux-Mers;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069615;Communauté de communes Bresse Haute Seille;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069623;Communauté de communes Champagnole Nozeroy Jura;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069631;Communauté de communes Terres de Chalosse;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069649;Communauté de communes Chalosse Tursan;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069656;Communauté de communes Cœur Haute Lande;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069664;Communauté de communes Meuse Rognon;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069672;Communauté de communes du Ternois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069698;Communauté de communes Mâconnais - Tournugeois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069722;Communauté de communes interrégionale Aumale - Blangy-sur-Bresle;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069730;Communauté de communes des 4 rivières;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069748;Communauté de communes Val de Gâtine;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069755;Communauté de communes Mellois en Poitou;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069763;Communauté de communes du Haut-Poitou;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069821;Communauté d'agglomération Fécamp Caux Littoral Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069839;Communauté de communes de la Côte d'Albâtre;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069847;Communauté de communes Plateau de Caux;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069854;Communauté urbaine du Grand Poitiers;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069912;Communauté de communes des Forêts du Perche;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069953;Communauté de communes des Portes Euréliennes d'Île-de-France;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069961;Communauté de communes du Grand Châteaudun;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069995;Communauté de communes Médoc Cœur de Presqu'île;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070035;Communauté de communes du Civraisien en Poitou;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070043;Communauté de communes Vienne et Gartempe;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070068;Communauté de communes Communauté Bray-Eawy;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070092;Communauté d'agglomération du Libournais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070100;Communauté de communes du Val de Sully;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070118;Communauté de communes Val de Saône Centre;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070126;Communauté de communes Seine et Aube;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070142;Communauté de communes Lyons Andelle;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070159;Communauté de communes Cœur de Beauce;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070167;Communauté de communes Terres de Perche;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070183;Communauté de communes des Terres du Val de Loire;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070233;Communauté d'agglomération Terres de Montaigu;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070282;Communauté de communes Lavalette Tude Dronne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070290;Communauté de communes Coeur du Pays Haut;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070308;Communauté d'agglomération Mâconnais Beaujolais Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070316;Communauté de communes Entre Arroux, Loire et Somme;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070324;Communauté de communes du Territoire de Lunéville à Baccarat;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070332;Communauté de communes des Savoir-Faire;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070340;Communauté de communes Haute Maurienne Vanoise;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070365;Communauté de communes Corbières Salanque Méditerranée;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070373;Communauté de communes Loir-Lucé-Bercé;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070407;Communauté d'agglomération Agglo Pays d'Issoire;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070431;Communauté de communes Saint-Marcellin Vercors Isère Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070449;Communauté de communes Inter-Caux-Vexin;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070464;Communauté de communes Cœur de Maurienne Arvan;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070506;Communauté de communes Pays de Nexon Monts de Chalus;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070514;Communauté d'agglomération du Grand Cognac;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070530;Communauté de communes du Grand Autunois Morvan;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070548;Communauté de communes Brionnais Sud Bourgogne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070555;Communauté de communes de la Veyle;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070563;Communauté de communes Terres Touloises;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070571;Communauté de communes Cœur de Berry;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070589;Communauté de communes de Seille et Grand Couronné;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070647;Communauté d'agglomération Bergeracoise;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070662;Communauté de communes Bretagne porte de Loire Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070670;Communauté de communes du Pays de Dol et de la Baie du Mont Saint-Michel;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070688;Communauté de communes Couesnon Marches de Bretagne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070712;Communauté de communes Thiers Dore et Montagne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070720;Communauté de communes Médoc Atlantique;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070738;Communauté de communes Mad et Moselle;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070746;Communauté d'agglomération Sarreguemines Confluences;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070753;Communauté d'agglomération Riom Limagne et Volcans;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070761;Communauté de communes Ambert Livradois Forez;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070779;Communauté de communes Brie des Rivières et Châteaux;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070787;Communauté de communes du Plateau de Lannemezan;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070795;Communauté de communes du Pays de Trie et du Magnoac;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070803;Communauté de communes des Coteaux du Val d'Arros;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070811;Communauté de communes Pyrénées Vallées des Gaves;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070829;Communauté de communes Neste Barousse;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070845;Communauté de communes Orne Lorraine Confluences;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070852;Communauté de communes Usses et Rhône;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070894;Communauté de communes de Gevrey-Chambertin et de Nuits-Saint-Georges;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070902;Communauté de communes Auxonne Pontailler Val de Saône;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070910;Communauté de communes Tille et Venelle;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070928;Communauté de communes Terre de Picardie;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070936;Communauté de communes Ponthieu-Marquenterre;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070944;Communauté de communes du Vimeu;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070951;Communauté de communes du Territoire Nord Picardie;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070969;Communauté de communes Avre Luce Noye;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070977;Communauté de communes du Grand Roye;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070985;Communauté de communes de l'Est de la Somme;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200070993;Communauté d'agglomération de la Baie de Somme;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071017;Communauté de communes des Terres d'Auxois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071025;Communauté de communes Haute-Provence-Pays de Banon;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071033;Communauté de communes Jabron-Lure-Vançon-Durance;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071041;Communauté de communes du Chaourçois et du Val d'Armance;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071058;Communauté de communes Les Avant-Monts;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071066;Communauté d'agglomération de Saint-Dié-des-Vosges;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071074;Communauté de communes Les Portes de l'Ile de France;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071082;Communauté d'agglomération Montluçon Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071116;Communauté d'agglomération ECLA  (Espace Communautaire Lons Agglomération);CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071140;Communauté d'agglomération Moulins Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071165;Communauté d'agglomération Les Sables d'Olonne Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071173;Communauté de communes du Pays Arnay Liernais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071181;Communauté de communes Somme Sud-Ouest;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071199;Communauté de communes Plaine Limagne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071207;Communauté de communes de Pouilly-en-Auxois/Bligny-sur-Ouche;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071215;Communauté de communes Chavanon Combrailles et Volcans;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071223;Communauté de communes Nièvre et Somme;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071298;Communauté de communes des Terres du Lauragais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071314;Communauté de communes des Hauts-Tolosans;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071363;Communauté d'agglomération Vichy Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071371;Communauté de communes Bresse et Saône;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071389;Communauté de communes Saint-Pourçain Sioule Limagne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071405;Communauté de communes Ardèche Rhône Coiron;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071413;Communauté d'agglomération Privas Centre Ardèche;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071454;Communauté d'agglomération Evreux Portes de Normandie;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071470;Communauté de communes Entr'Allier Besbre et Loire;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071496;Communauté de communes du Bocage Bourbonnais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071504;Communauté de communes des Collines du Perche Normand;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071512;Communauté de communes Commentry Montmarault Néris Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071520;Communauté de communes Domfront Tinchebray Interco;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071538;Communauté de communes Terres de Bresse;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071546;Communauté de communes Sud Retz Atlantique;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071553;Communauté de communes Loire Layon Aubance;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071579;Communauté de communes Bresse Louhannaise Intercom';CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071587;Communauté de communes Loches Sud Touraine;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071595;Communauté de communes Arbois, Poligny, Salins, Cœur du Jura;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071629;Communauté de communes Challans-Gois Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071645;Communauté de communes Saint Cyr Mère Boitier entre Charolais et Mâconnais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071652;Communauté de communes du Pays Fertois et du Bocage Carrougien;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071678;Communauté d'agglomération Cholet Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071751;Communauté d'agglomération du Bassin de Bourg-en-Bresse;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071769;Communauté de communes Picardie des Châteaux;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071777;Communauté de communes d'Arcis, Mailly, Ramerupt;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071785;Communauté d'agglomération Chauny-Tergnier-La Fère;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071819;Communauté de communes du Périgord Nontronnais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071827;Communauté d'agglomération du Grand Angoulême;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071843;Communauté de communes du Vexin Normand;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071850;Communauté de communes du Pithiverais-Gâtinais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071868;Communauté de communes des Vallées du Haut-Anjou;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071876;Communauté d'agglomération Saumur Val de Loire;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071884;Communauté de communes Le Grand Charolais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071892;Communauté d'agglomération du Saint-Quentinois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071900;Communauté de communes Vendée Grand Littoral;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071918;Communauté de communes du Pays de Saint-Fulgent - Les Essarts;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071926;Communauté de communes du Limouxin;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071934;Communauté de communes Pays de Fontenay-Vendée;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071942;Communauté de communes Haut Limousin en Marche;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071967;Communauté de communes Pays d'Évian Vallée d'Abondance;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071983;Communauté de communes Thiérache Sambre et Oise;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200071991;Communauté de communes Retz-en-Valois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072007;Communauté de communes de la Montagne d'Ardèche;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072015;Communauté d'agglomération Annonay Rhône Agglo;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072023;Communauté de communes Cœur de Charente;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072031;Communauté d'agglomération de la Région de Château-Thierry;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072049;Communauté de communes de Charente Limousine;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072056;Communauté de communes Porte du Jura;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072064;Communauté de communes Val-de-Cher-Controis;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072072;Communauté d'agglomération Territoires Vendômois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072080;Communauté de communes du Pays de Saint-Éloy;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072098;Communauté de communes Combrailles Sioule et Morge;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072106;Communauté de communes Adour Madiran;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072130;Communauté d'agglomération du Pays de Meaux;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072304;Communauté de communes Vallée de l'Ubaye - Serre-Ponçon;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072312;Communauté d'agglomération Seine Normandie Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072320;Communauté de communes Val de Gers;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072346;Communauté d'agglomération du Pays de Fontainebleau;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072452;Communauté d'agglomération Fougères Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072460;Communauté d'agglomération de Béthune-Bruay, Artois-Lys Romane;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072478;Communauté de communes Pays d'Opale;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072544;Communauté de communes des Deux Morin;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072635;Communauté de communes Pyrénées Haut Garonnaises;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072643;Communauté de communes Cœur et Coteaux du Comminges;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072650;Communauté de communes Touraine Vallée de l'Indre;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072668;Communauté de communes Touraine Val de Vienne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072676;Communauté de communes Maine Saosnois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072684;Communauté de communes Le Gesnois Bilurien;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072692;Communauté de communes des Vallées de la Braye et de l'Anille;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072700;Communauté de communes Haute Sarthe Alpes Mancelles;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072718;Communauté de communes de la Champagne Conlinoise et du Pays de Sillé;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072726;Communauté de communes Châteaubriant-Derval;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072734;Communauté de communes Estuaire et Sillon;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072825;Communauté de communes Mirebellois et Fontenois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072874;Communauté de communes Val Briard;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072882;Communauté de communes de Vie et Boulogne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072981;Communauté de communes Touraine Ouest Val de Loire;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200072999;Communauté de communes du Grand Langres;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073013;Communauté de communes Carnelle Pays-de-France;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073096;Communauté d'agglomération Arche Agglo;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073104;Communauté de communes de l'Île-Rousse - Balagne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073112;Communauté de communes Sud Sarthe;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073120;Communauté de communes Nebbiu - Conca d'Oro;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073138;Communauté de communes Pasquale Paoli;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073146;Communauté de communes Cagire Garonne Salat;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073161;Communauté de communes Touraine-Est Vallées;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073237;Communauté de communes de Gâtine-Racan;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073245;Communauté de communes du Bassin d'Aubenas;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073252;Communauté de communes de la Castagniccia-Casinca;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073260;Communauté de communes Sud Vendée Littoral;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073344;Communauté d'agglomération Rambouillet Territoires;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073393;Communauté de communes des Rives du Haut Allier;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073401;Communauté de communes Mézenc-Loire-Meygal;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073419;Communauté d'agglomération du Puy-en-Velay;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200073427;Communauté de communes Marches du Velay-Rochebaron;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200077014;Communauté d'agglomération Vienne Condrieu;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200083392;Communauté d'agglomération Laval Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200084952;Communauté urbaine Le Havre Seine Métropole;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200085728;Communauté de communes Brioude Sud Auvergne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200085751;Communauté de communes Entre Bièvre et Rhône;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200089456;Communauté d'agglomération Seine-Eure;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200090504;Communauté d'agglomération Coulommiers Pays de Brie;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200090561;Communauté de communes Vierzon-Sologne-Berry;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200090579;Communauté de communes Terre d'Émeraude Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200090751;Communauté d'agglomération Grand Calais Terres et Mers;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200093201;Métropole Européenne de Lille;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200096634;Communauté de communes des Hautes Vosges;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200096642;Communauté de communes Gérardmer Hautes Vosges;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200096675;Communauté de communes Baud Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200096683;Communauté de communes Centre Morbihan Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200096956;Communauté d'agglomération Agglomération d'Agen;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240100610;Communauté de communes de la Côtière à Montluel;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240100750;Communauté d'agglomération du Pays de Gex;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240100800;Communauté de communes de Miribel et du Plateau;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240100883;Communauté de communes de la Plaine de l'Ain;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240100891;Communauté de communes du Pays Bellegardien (CCPB);CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240200444;Communauté de communes de la Thiérache du Centre;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240200469;Communauté de communes du Pays de la Serre;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240200477;Communauté d'agglomération GrandSoissons Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240200493;Communauté de communes du Pays du Vermandois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240200501;Communauté de communes du Val de l'Aisne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240200519;Communauté de communes du Canton d'Oulchy-le-Château;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240200576;Communauté de communes de la Champagne Picarde;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240200584;Communauté de communes du Canton de Charly-sur-Marne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240200592;Communauté de communes du Chemin des Dames;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240200600;Communauté de communes des Trois Rivières;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240200634;Communauté de communes des Portes de la Thiérache;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240300491;Communauté de communes du Pays de Lapalisse;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240300558;Communauté de communes du Pays de Tronçais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240300566;Communauté de communes du Val de Cher;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240300657;Communauté de communes du Pays d'Huriel;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240400440;Communauté de communes Pays Forcalquier et Montagne de Lure;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240500439;Communauté de communes du Briançonnais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240500462;Communauté de communes du Pays des Ecrins;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240600551;Communauté d'agglomération de la Riviera Française;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240600585;Communauté d'agglomération de Sophia Antipolis;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240600593;Communauté de communes du Pays des Paillons;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240700302;Communauté de communes du Pays Beaume-Drobie;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;240700617;Communauté de communes Val de Ligne;CHAR;9
